"Time (s)","Illuminance (lx)"
1.202489722E3,1.900000000E2
1.204089728E3,1.890000000E2
1.204489728E3,1.900000000E2
1.205289728E3,1.890000000E2
1.205489720E3,1.880000000E2
1.205889728E3,1.890000000E2
1.206089720E3,1.900000000E2
1.207089721E3,1.890000000E2
1.209089728E3,1.900000000E2
1.210089711E3,1.890000000E2
1.211089721E3,1.900000000E2
1.212289728E3,1.910000000E2
1.212489720E3,1.900000000E2
1.212689721E3,1.890000000E2
1.221889721E3,1.900000000E2
1.222289720E3,1.890000000E2
1.223289721E3,1.900000000E2
1.225089720E3,1.890000000E2
1.225889720E3,1.900000000E2
1.226089720E3,1.890000000E2
1.228089720E3,1.880000000E2
1.228889720E3,1.890000000E2
1.229089720E3,1.880000000E2
1.230289720E3,1.870000000E2
1.231489720E3,1.880000000E2
1.237489721E3,1.890000000E2
1.237689729E3,1.880000000E2
1.237889721E3,1.890000000E2
1.238289721E3,1.900000000E2
1.238489720E3,1.890000000E2
1.239089720E3,1.900000000E2
1.240489720E3,1.890000000E2
1.242689970E3,1.900000000E2
1.243689728E3,1.890000000E2
1.246889736E3,1.880000000E2
1.247689728E3,1.890000000E2
1.248089720E3,1.880000000E2
1.248289721E3,1.890000000E2
1.248489728E3,1.880000000E2
1.248889728E3,1.890000000E2
1.249889721E3,1.880000000E2
1.251689728E3,1.870000000E2
1.251889721E3,1.880000000E2
1.253289728E3,1.870000000E2
1.253489721E3,1.860000000E2
1.253689720E3,1.870000000E2
1.254089713E3,1.880000000E2
1.254489720E3,1.870000000E2
1.254689720E3,1.880000000E2
1.258489728E3,1.870000000E2
1.259089721E3,1.880000000E2
1.259289720E3,1.870000000E2
1.259689720E3,1.860000000E2
1.263289720E3,1.870000000E2
1.264089719E3,1.860000000E2
1.264689719E3,1.850000000E2
1.264889727E3,1.860000000E2
1.265689720E3,1.850000000E2
1.266493070E3,1.860000000E2
1.267289720E3,1.850000000E2
1.268089720E3,1.860000000E2
1.268489727E3,1.850000000E2
1.269289719E3,1.860000000E2
1.269489728E3,1.850000000E2
1.270089720E3,1.840000000E2
1.270689728E3,1.850000000E2
1.270889720E3,1.840000000E2
1.272489728E3,1.830000000E2
1.273489720E3,1.820000000E2
1.274089728E3,1.810000000E2
1.274489719E3,1.820000000E2
1.275289719E3,1.810000000E2
1.275889708E3,1.800000000E2
1.277089720E3,1.790000000E2
1.277293022E3,1.780000000E2
1.278089728E3,1.790000000E2
1.278889719E3,1.780000000E2
1.279489720E3,1.790000000E2
1.279689716E3,1.780000000E2
1.279889720E3,1.770000000E2
1.280889719E3,1.780000000E2
1.281289728E3,1.790000000E2
1.281889720E3,1.780000000E2
1.282489728E3,1.770000000E2
1.282689728E3,1.780000000E2
1.284289719E3,1.790000000E2
1.285289720E3,1.780000000E2
1.285689720E3,1.790000000E2
1.286889704E3,1.780000000E2
1.289089719E3,1.770000000E2
1.289689720E3,1.780000000E2
1.291089720E3,1.770000000E2
1.291289719E3,1.780000000E2
1.291489720E3,1.770000000E2
1.291889720E3,1.780000000E2
1.292089728E3,1.770000000E2
1.292289720E3,1.780000000E2
1.292489719E3,1.770000000E2
1.292689720E3,1.780000000E2
1.294089728E3,1.790000000E2
1.294689720E3,1.780000000E2
1.296089720E3,1.790000000E2
1.296289728E3,1.780000000E2
1.296689720E3,1.790000000E2
1.297289720E3,1.800000000E2
1.297889720E3,1.810000000E2
1.298289720E3,1.800000000E2
1.298489720E3,1.810000000E2
1.299289777E3,1.800000000E2
1.299889774E3,1.820000000E2
1.300489777E3,1.810000000E2
1.300889772E3,1.800000000E2
1.301089730E3,1.810000000E2
1.302289720E3,1.800000000E2
1.302689719E3,1.810000000E2
1.303489728E3,1.820000000E2
1.303889728E3,1.810000000E2
1.305489714E3,1.800000000E2
1.305889720E3,1.810000000E2
1.306889719E3,1.800000000E2
1.307089719E3,1.810000000E2
1.309289713E3,1.800000000E2
1.309889728E3,1.790000000E2
1.311289727E3,1.800000000E2
1.311489720E3,1.790000000E2
1.311689728E3,1.800000000E2
1.313489728E3,1.790000000E2
1.313689720E3,1.800000000E2
1.314089720E3,1.790000000E2
1.316889721E3,1.800000000E2
1.317089719E3,1.790000000E2
1.317489720E3,1.780000000E2
1.318089720E3,1.790000000E2
1.321489719E3,1.800000000E2
1.321689719E3,1.790000000E2
1.321889728E3,1.800000000E2
1.322689719E3,1.790000000E2
1.323089720E3,1.780000000E2
1.323489724E3,1.790000000E2
1.327489710E3,1.780000000E2
1.328489767E3,1.790000000E2
1.330089717E3,1.780000000E2
1.330689717E3,1.770000000E2
1.331289709E3,1.760000000E2
1.331689716E3,1.770000000E2
1.332089717E3,1.780000000E2
1.334489718E3,1.770000000E2
1.335489724E3,1.780000000E2
1.335889716E3,1.770000000E2
1.337089718E3,1.780000000E2
1.337889717E3,1.770000000E2
1.340289724E3,1.760000000E2
1.340689716E3,1.770000000E2
1.343089724E3,1.760000000E2
1.343289725E3,1.750000000E2
1.343489716E3,1.760000000E2
1.343889716E3,1.750000000E2
1.345289716E3,1.740000000E2
1.345689716E3,1.750000000E2
1.346489760E3,1.740000000E2
1.346689717E3,1.720000000E2
1.347089716E3,1.710000000E2
1.347489725E3,1.700000000E2
1.348289724E3,1.690000000E2
1.350489716E3,1.700000000E2
1.350689717E3,1.690000000E2
1.351089729E3,1.680000000E2
1.351689724E3,1.670000000E2
1.352089716E3,1.680000000E2
1.352489725E3,1.690000000E2
1.352889717E3,1.680000000E2
1.355289717E3,1.690000000E2
1.355889725E3,1.680000000E2
1.356489716E3,1.690000000E2
1.358489717E3,1.680000000E2
1.358689725E3,1.690000000E2
1.362489717E3,1.700000000E2
1.362689724E3,1.690000000E2
1.362889724E3,1.700000000E2
1.363089716E3,1.690000000E2
1.363289717E3,1.680000000E2
1.365089716E3,1.690000000E2
1.365689724E3,1.680000000E2
1.365889716E3,1.670000000E2
1.367489717E3,1.710000000E2
1.367689717E3,1.780000000E2
1.367889716E3,1.810000000E2
1.368089709E3,1.820000000E2
1.368289710E3,1.830000000E2
1.368689762E3,1.840000000E2
1.369289765E3,1.830000000E2
1.369489771E3,1.820000000E2
1.370089767E3,1.810000000E2
1.370489725E3,1.800000000E2
1.371089717E3,1.810000000E2
1.371489724E3,1.820000000E2
1.371689708E3,1.830000000E2
1.372089717E3,1.840000000E2
1.373789709E3,9.300000000E1
1.374109765E3,2.000000000E0
1.375989717E3,9.200000000E1
1.376189716E3,1.830000000E2
1.376989782E3,1.840000000E2
1.377189723E3,1.830000000E2
1.377789717E3,1.820000000E2
1.377989725E3,1.830000000E2
1.378189717E3,1.840000000E2
1.378389725E3,1.830000000E2
1.378589725E3,1.840000000E2
1.378789716E3,1.830000000E2
1.380189725E3,1.820000000E2
1.381189700E3,1.830000000E2
1.381389716E3,1.820000000E2
1.383589720E3,1.810000000E2
1.384189720E3,1.800000000E2
1.384389721E3,1.790000000E2
1.384589720E3,1.780000000E2
1.384789713E3,1.770000000E2
1.384989734E3,1.760000000E2
1.385189722E3,1.750000000E2
1.387789720E3,1.740000000E2
1.388589714E3,1.750000000E2
1.388789728E3,1.740000000E2
1.390189728E3,1.730000000E2
1.390589720E3,1.740000000E2
1.390989720E3,1.730000000E2
1.391189721E3,1.740000000E2
1.391389720E3,1.730000000E2
1.391989721E3,1.720000000E2
1.392189712E3,1.730000000E2
1.392789720E3,1.740000000E2
1.392989722E3,1.730000000E2
1.394789728E3,1.740000000E2
1.394989728E3,1.730000000E2
1.395389720E3,1.740000000E2
1.395589748E3,1.730000000E2
1.395789713E3,1.740000000E2
1.398189721E3,1.730000000E2
1.400389721E3,1.720000000E2
1.400989728E3,1.730000000E2
1.401589720E3,1.720000000E2
1.403389721E3,1.730000000E2
1.403989721E3,1.720000000E2
1.404189720E3,1.710000000E2
1.404589728E3,1.720000000E2
1.405189720E3,1.730000000E2
1.405989728E3,1.720000000E2
1.407189720E3,1.710000000E2
1.408989721E3,1.720000000E2
1.409389721E3,1.710000000E2
1.409589720E3,1.720000000E2
1.409789720E3,1.710000000E2
1.411189728E3,1.700000000E2
1.413189728E3,1.710000000E2
1.413389720E3,1.700000000E2
1.413989721E3,1.690000000E2
1.414389721E3,1.700000000E2
1.415589720E3,1.690000000E2
1.416389729E3,1.700000000E2
1.416589729E3,1.690000000E2
1.416789728E3,1.700000000E2
1.417789705E3,1.690000000E2
1.419989720E3,1.700000000E2
1.420189720E3,1.690000000E2
1.420789721E3,1.680000000E2
1.420989728E3,1.690000000E2
1.421389720E3,1.700000000E2
1.421789720E3,1.690000000E2
1.422589720E3,1.680000000E2
1.423589721E3,1.670000000E2
1.424389728E3,1.680000000E2
1.425189722E3,1.670000000E2
1.425589729E3,1.680000000E2
1.427589721E3,1.670000000E2
1.427989721E3,1.660000000E2
1.428189712E3,1.670000000E2
1.435989728E3,1.680000000E2
1.436389720E3,1.670000000E2
1.438589720E3,1.680000000E2
1.439389720E3,1.670000000E2
1.439989728E3,1.660000000E2
1.440389728E3,1.670000000E2
1.441589720E3,1.660000000E2
1.442389703E3,1.670000000E2
1.444189720E3,1.630000000E2
1.444389720E3,1.510000000E2
1.444589721E3,1.420000000E2
1.444989720E3,1.440000000E2
1.445189722E3,1.450000000E2
1.445589720E3,1.430000000E2
1.445789720E3,1.400000000E2
1.446789773E3,1.390000000E2
1.446989771E3,1.380000000E2
1.447589728E3,1.370000000E2
1.448389720E3,1.360000000E2
1.449789728E3,1.350000000E2
1.450589720E3,1.360000000E2
1.450989728E3,1.370000000E2
1.451589720E3,1.380000000E2
1.451789728E3,1.400000000E2
1.451989720E3,1.510000000E2
1.452189728E3,1.600000000E2
1.454284829E3,1.300000000E1
1.455684881E3,1.400000000E1
1.456284837E3,1.500000000E1
1.456684829E3,1.600000000E1
1.456884822E3,1.500000000E1
1.457084816E3,1.400000000E1
1.464684829E3,1.500000000E1
1.464884829E3,1.600000000E1
1.465084829E3,1.500000000E1
1.465284829E3,1.600000000E1
1.465484830E3,1.500000000E1
1.465884838E3,1.600000000E1
1.466084830E3,1.500000000E1
1.466484830E3,1.400000000E1
1.467084838E3,1.500000000E1
1.469484830E3,1.600000000E1
1.470684830E3,1.500000000E1
1.470884837E3,1.600000000E1
1.471084856E3,1.500000000E1
1.471284830E3,1.600000000E1
1.471684832E3,1.500000000E1
1.477684830E3,1.600000000E1
1.478684830E3,1.500000000E1
1.481684829E3,1.600000000E1
1.482084837E3,1.700000000E1
1.483284837E3,1.800000000E1
1.483684837E3,1.900000000E1
1.485484837E3,1.800000000E1
1.485884829E3,1.700000000E1
1.486084819E3,1.800000000E1
1.486884830E3,1.900000000E1
1.487684831E3,2.000000000E1
1.487884829E3,1.900000000E1
1.488884837E3,1.800000000E1
1.490284874E3,1.700000000E1
1.490684874E3,1.800000000E1
1.491284882E3,1.700000000E1
1.491484874E3,1.600000000E1
1.497884838E3,1.700000000E1
1.498684830E3,1.800000000E1
1.498884831E3,1.700000000E1
1.499284831E3,1.800000000E1
1.499484831E3,1.700000000E1
1.500484823E3,1.800000000E1
1.501284838E3,1.700000000E1
1.503084839E3,1.800000000E1
1.503684840E3,1.700000000E1
1.504284821E3,1.800000000E1
1.506884831E3,1.700000000E1
1.507484831E3,1.800000000E1
1.510684831E3,1.700000000E1
1.510884830E3,1.800000000E1
1.517484875E3,1.900000000E1
1.520884839E3,2.000000000E1
1.521684839E3,1.900000000E1
1.523884831E3,2.000000000E1
1.524084831E3,1.900000000E1
1.525284831E3,2.000000000E1
1.525884825E3,1.900000000E1
1.526684831E3,2.000000000E1
1.527484831E3,1.900000000E1
1.527884839E3,2.000000000E1
1.528284831E3,1.900000000E1
1.528684831E3,1.800000000E1
1.529084831E3,1.700000000E1
1.530684831E3,1.800000000E1
1.531684830E3,1.700000000E1
1.533684831E3,1.800000000E1
1.534084832E3,1.700000000E1
1.534684839E3,1.600000000E1
1.537684879E3,1.700000000E1
1.538084882E3,1.600000000E1
1.538284876E3,1.700000000E1
1.538484880E3,1.600000000E1
1.538684874E3,1.500000000E1
1.538884883E3,1.600000000E1
1.539084873E3,1.500000000E1
1.539284876E3,1.600000000E1
1.539884830E3,1.700000000E1
1.541084839E3,1.600000000E1
1.541884839E3,1.500000000E1
1.542084839E3,1.600000000E1
1.544484830E3,1.500000000E1
1.545284882E3,1.600000000E1
1.550284831E3,1.500000000E1
1.550484831E3,1.600000000E1
1.552484831E3,1.500000000E1
1.552884839E3,1.600000000E1
1.554484831E3,1.500000000E1
1.556084880E3,1.600000000E1
1.557884846E3,1.500000000E1
1.558284826E3,1.600000000E1
1.558484826E3,1.500000000E1
1.558684835E3,1.600000000E1
1.558884833E3,1.500000000E1
1.559884841E3,1.600000000E1
1.560084833E3,1.700000000E1
1.561484833E3,1.800000000E1
1.562084816E3,1.700000000E1
1.562484834E3,1.800000000E1
1.562684841E3,1.700000000E1
1.563688690E3,1.800000000E1
1.563884833E3,1.700000000E1
1.564684834E3,1.600000000E1
1.573684833E3,1.700000000E1
1.574284833E3,1.600000000E1
1.575084881E3,1.700000000E1
1.576084880E3,1.600000000E1
1.577884833E3,1.700000000E1
1.578484833E3,1.600000000E1
1.580484833E3,1.700000000E1
1.581084833E3,1.800000000E1
1.581284885E3,1.700000000E1
1.581684841E3,1.800000000E1
1.582484833E3,1.700000000E1
1.585884841E3,1.600000000E1
1.594084832E3,1.500000000E1
1.595484826E3,1.600000000E1
1.595884833E3,1.500000000E1
1.596084833E3,1.600000000E1
1.596284833E3,1.500000000E1
1.596484834E3,1.600000000E1
1.598284832E3,1.500000000E1
1.599484835E3,1.600000000E1
1.608884833E3,1.500000000E1
1.609484834E3,1.600000000E1
1.613084845E3,1.500000000E1
1.613485259E3,1.600000000E1
1.614684834E3,1.500000000E1
1.614884833E3,1.600000000E1
1.615084833E3,1.500000000E1
1.615484841E3,1.600000000E1
1.615684833E3,1.500000000E1
1.616084841E3,1.600000000E1
1.617084833E3,1.500000000E1
1.617484849E3,1.600000000E1
1.619084829E3,1.500000000E1
1.619284829E3,1.600000000E1
1.619684838E3,1.500000000E1
1.620684830E3,1.600000000E1
1.622284880E3,1.500000000E1
1.623084879E3,1.600000000E1
1.624084829E3,1.500000000E1
1.624284830E3,1.600000000E1
1.626284830E3,1.500000000E1
1.626484831E3,1.400000000E1
1.627484830E3,1.500000000E1
1.628684829E3,1.400000000E1
1.629284830E3,1.500000000E1
1.629684829E3,1.600000000E1
1.630884829E3,1.500000000E1
1.631484829E3,1.600000000E1
1.632484863E3,1.500000000E1
1.633284830E3,1.600000000E1
1.633684830E3,1.500000000E1
1.634684830E3,1.400000000E1
1.636884830E3,1.500000000E1
1.637084838E3,1.400000000E1
1.637284829E3,1.500000000E1
1.637484838E3,1.600000000E1
1.638084830E3,1.400000000E1
1.638484830E3,1.300000000E1
1.638884830E3,1.400000000E1
1.640684830E3,1.300000000E1
1.640884829E3,1.200000000E1
1.644484838E3,1.000000000E1
1.644684838E3,9.000000000E0
1.644884829E3,8.000000000E0
1.648284830E3,9.000000000E0
1.648484838E3,8.000000000E0
1.648884838E3,9.000000000E0
1.649084859E3,8.000000000E0
1.650884830E3,7.000000000E0
1.651884838E3,8.000000000E0
1.653284830E3,7.000000000E0
1.653684813E3,8.000000000E0
1.655484830E3,7.000000000E0
1.655884838E3,8.000000000E0
1.658284838E3,9.000000000E0
1.658884838E3,7.000000000E0
1.659084830E3,6.000000000E0
1.659484829E3,5.000000000E0
1.660884824E3,6.000000000E0
1.662684830E3,7.000000000E0
1.663284840E3,6.000000000E0
1.663684829E3,5.000000000E0
1.663884829E3,4.000000000E0
1.664884881E3,5.000000000E0
1.666084838E3,4.000000000E0
1.666284830E3,5.000000000E0
1.666484837E3,4.000000000E0
1.666884829E3,3.000000000E0
1.675084815E3,2.000000000E0
1.676884830E3,3.000000000E0
1.679284828E3,2.000000000E0
1.695284829E3,1.000000000E0
1.702684837E3,0.000000000E0
1.703884837E3,1.000000000E0
1.704684837E3,0.000000000E0
1.708884829E3,1.000000000E0
1.709084821E3,0.000000000E0
1.709484829E3,1.000000000E0
1.709684829E3,0.000000000E0
1.709884829E3,1.000000000E0
1.711084829E3,0.000000000E0
1.711484829E3,1.000000000E0
1.712084829E3,0.000000000E0
1.713284859E3,1.000000000E0
1.714884875E3,0.000000000E0
1.717684829E3,1.000000000E0
1.718284829E3,0.000000000E0
1.721284829E3,1.000000000E0
1.721484837E3,0.000000000E0
1.723884829E3,1.000000000E0
1.726884829E3,0.000000000E0
1.728484829E3,1.000000000E0
1.728684829E3,0.000000000E0
1.730284866E3,1.000000000E0
1.731484878E3,0.000000000E0
1.732084875E3,1.000000000E0
1.732684841E3,0.000000000E0
1.734084837E3,1.000000000E0
1.734884837E3,0.000000000E0
1.735084828E3,1.000000000E0
1.735284829E3,0.000000000E0
1.735484837E3,1.000000000E0
1.736684822E3,0.000000000E0
1.737884829E3,1.000000000E0
1.738484837E3,0.000000000E0
1.739684833E3,1.000000000E0
1.743884841E3,0.000000000E0
1.744284834E3,1.000000000E0
1.744484834E3,0.000000000E0
1.744684833E3,1.000000000E0
1.746284833E3,2.000000000E0
1.746484833E3,8.000000000E0
1.746684833E3,1.400000000E1
1.747684832E3,1.300000000E1
1.747884832E3,6.000000000E0
1.748084833E3,1.000000000E0
1.749484832E3,2.000000000E0
1.749684833E3,1.000000000E0
1.749884833E3,2.000000000E0
